"Tree Id",Address,"New Data Field","Common Name","Root Issues","Scientific Name",Condition,"Crown/Branch Issues",Status,"Tree Work-Pruning","Trunk Issues","Tree Work-PHC","Tree Work-Other","Primary ID",Targets,"Client Site","Site Factors","Main Issue - Trunk","Main Issue - Branch","Main Issue - Root",Priority,"Health Issues","Load on Branch Defect","Load on Root Defect","Load on Trunk Defect","Fall Distance/Dead-Weak Branches","Likelihood of Failure - Trunk","Likelihood of Failure - Roots","Likelihood of Impact - Roots","Likelihood of Failure - Branches","Likelihood of Impact - Trunk","Likelihood of Failure and Impact - Roots","Likelihood of Failure and Impact - Trunk","Likelihood of Impact - Crown/Branches",AB,"Tree Work-Preservation",Monitor,"Consequences - Roots","Likelihood of Failure and Impact - Branches","Consequences - Trunk",Years,"Risk Rating - Trunk","Risk Rating - Roots","Consequences - Branches",Cycle,Grove,"Risk Rating - Branches","Residence Name","Phone Number",Email,"Tag Number",Veteran/Historic/Memorial?,"Next Inspection","Last Inspection","Inspection Cycle",Notes,"Address Number","Address Street",City,Code,Cultivar,Genus,"Land Use","Land Type","Location on Site",DBH,"DBH Stem 1","DBH Stem 2","DBH Stem 3","DBH Stem 4","DBH Stem 5","DBH Stem 6",User,"Number of Stems (Multi Calc)","Last Modified User","DBH Range","Date Added","Tree Height (Estimated)","Height Range","Last Modified","TPZ Ratio","Tree Protection Zone (TPZ)","CRZ Ratio","Critical Root Zone (CRZ)","Crown Spread","Canopy Shape",Observations-Characteristics,"Pest Management Observations","Observations-Biotic Pest",Observations-Abiotic,"Observation Comments",Longitude,Latitude,Photos,"Tree Work Preservation","Overall Risk Rating","Mitigation Options","Residual Risk",Final/Preliminary?,"Inspection Interval","Sidewalk Infringement","Tree Well Rating","Well Covering",Dimensions
3314,"557 Vanderslice Street",,,,,,,"Proposed Site - Medium",,,,,12636,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,557,"Vanderslice Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523550708055,40.136440101514,,,,,,,,,,,
3313,"557 Vanderslice Street",,,,,,,"Proposed Site - Medium",,,,,12635,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,557,"Vanderslice Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523616153939,40.13643200173,,,,,,,,,,,
3312,"557 Vanderslice Street",,,,,,,"Proposed Site - Medium",,,,,12634,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,557,"Vanderslice Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.52368696424,40.136423081724,,,,,,,,,,,
3311,"559 Vanderslice Street",,,,,,,"Proposed Site - Medium",,,,,12633,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,559,"Vanderslice Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523768503378,40.136462555385,,,,,,,,,,,
3310,"559 Vanderslice Street",,,,,,,"Proposed Site - Medium",,,,,12632,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,559,"Vanderslice Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.52378996105,40.136532377639,,,,,,,,,,,
3309,"559 Vanderslice Street",,,,,,,"Proposed Site - Medium",,,,,12631,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,559,"Vanderslice Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523827511976,40.136644851711,,,,,,,,,,,
3308,"600 Needle Street",,,,,,,"Proposed Site - Medium",,,,,12630,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,600,"Needle Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523852188332,40.136714673778,,,,,,,,,,,
3307,"421 Division Lane",,,,,,,"Proposed Site - Medium",,,,,12629,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,421,"Division Lane",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.519353587012,40.137934957885,,,,,,,,,,,
3306,,,,,,,,"Proposed Site - Medium",,,,,12628,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.518838334644,40.137897945748,,,,,,,,,,,
3305,"402 West High Street",,,,,,,"Proposed Site - Medium",,,,,12627,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,402,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.518946695872,40.13788082379,,,,,,,,,,,
3304,"404 West High Street",,,,,,,"Proposed Site - Medium",,,,,12626,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,404,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.519017506174,40.137871903975,,,,,,,,,,,
3303,"406 West High Street",,,,,,,"Proposed Site - Medium",,,,,12625,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,406,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.519087243608,40.137862163925,,,,,,,,,,,
3302,"406 West High Street",,,,,,,"Proposed Site - Medium",,,,,12624,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,406,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.519160199726,40.137852423874,,,,,,,,,,,
3301,"421 Division Lane",,,,,,,"Proposed Site - Medium",,,,,12623,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,421,"Division Lane",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.519247103282,40.137843504055,,,,,,,,,,,
3300,"421 Division Lane",,,,,,,"Proposed Site - Medium",,,,,12622,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,421,"Division Lane",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.519326496685,40.137832123564,,,,,,,,,,,
3299,"421 Division Lane",,,,,,,"Proposed Site - Medium",,,,,12621,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,421,"Division Lane",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.519426274893,40.13781746223,,,,,,,,,,,
3298,"426 West High Street",,,,,,,"Proposed Site - Medium",,,,,12620,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,426,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.519734192537,40.137777374188,,,,,,,,,,,
3297,"432 West High Street",,,,,,,"Proposed Site - Medium",,,,,12619,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,432,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.51996593538,40.137745488285,,,,,,,,,,,
3296,"432 West High Street",,,,,,,"Proposed Site - Medium",,,,,12618,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,432,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.520043183048,40.137736568452,,,,,,,,,,,
3295,"432 West High Street",,,,,,,"Proposed Site - Medium",,,,,12617,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,432,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.520129013737,40.137723547536,,,,,,,,,,,
3294,"438 West High Street",,,,,,,"Proposed Site - Medium",,,,,12616,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,438,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.52020840714,40.137715447904,,,,,,,,,,,
3293,"438 West High Street",,,,,,,"Proposed Site - Medium",,,,,12615,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,438,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.520286727676,40.137704067392,,,,,,,,,,,
3292,"438 West High Street",,,,,,,"Proposed Site - Medium",,,,,12614,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,438,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.520365048212,40.137693507114,,,,,,,,,,,
3291,"451 West High Street",,,,,,,"Proposed Site - Medium",,,,,12613,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,451,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.520725537169,40.137751024863,,,,,,,,,,,
3290,"451 West High Street",,,,,,,"Proposed Site - Medium",,,,,12612,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,451,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.520808149256,40.137740464592,,,,,,,,,,,
3289,"457 West High Street",,,,,,,"Proposed Site - Medium",,,,,12611,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,457,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.520885396925,40.137729084084,,,,,,,,,,,
3288,"460 West High Street",,,,,,,"Proposed Site - Medium",,,,,12610,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,460,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.521022726059,40.137606154049,,,,,,,,,,,
3287,"462 West High Street",,,,,,,"Proposed Site - Medium",,,,,12609,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,462,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.521105338146,40.137595593755,,,,,,,,,,,
3286,"466 West High Street",,,,,,,"Proposed Site - Medium",,,,,12608,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,466,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.521206189221,40.137584213223,,,,,,,,,,,
3285,"472 West High Street",,,,,,,"Proposed Site - Medium",,,,,12607,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,472,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.521317769132,40.137567911392,,,,,,,,,,,
3284,"471 West High Street",,,,,,,"Proposed Site - Medium",,,,,12606,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,471,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.521524835701,40.137646754827,,,,,,,,,,,
3283,,,,,,,,"Proposed Site - Medium",,,,,12605,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.521642852898,40.13762881257,,,,,,,,,,,
3282,"474 West High Street",,,,,,,"Proposed Site - Medium",,,,,12604,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,474,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.521612812206,40.137529668714,,,,,,,,,,,
3281,"515 West High Street",,,,,,,"Proposed Site - Medium",,,,,12603,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,515,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522616646679,40.137500888242,,,,,,,,,,,
3280,"519 West High Street",,,,,,,"Proposed Site - Medium",,,,,12602,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,519,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522389195346,40.137530518677,,,,,,,,,,,
3279,"509 West High Street",,,,,,,"Proposed Site - Medium",,,,,12601,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,509,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522290490087,40.137542104285,,,,,,,,,,,
3278,"509 West High Street",,,,,,,"Proposed Site - Medium",,,,,12600,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,509,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522223971336,40.137552049448,,,,,,,,,,,
3277,"509 West High Street",,,,,,,"Proposed Site - Medium",,,,,12599,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,509,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522143505066,40.137562814815,,,,,,,,,,,
3276,"504 West High Street",,,,,,,"Proposed Site - Medium",,,,,12598,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,504,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522067330346,40.137571119532,,,,,,,,,,,
3275,"501 West High Street",,,,,,,"Proposed Site - Medium",,,,,12597,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,501,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.521985791208,40.137581884897,,,,,,,,,,,
3274,,,,,,,,"Proposed Site - Medium",,,,,12596,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.521859190992,40.137598391791,,,,,,,,,,,
3273,,,,,,,,"Proposed Site - Medium",,,,,12595,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.521886013082,40.137490225461,,,,,,,,,,,
3272,"512 West High Street",,,,,,,"Proposed Site - Medium",,,,,12594,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,512,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522291563118,40.137437833929,,,,,,,,,,,
3271,"516 West High Street",,,,,,,"Proposed Site - Medium",,,,,12593,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,516,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522398851479,40.137421532063,,,,,,,,,,,
3270,"518 West High Street",,,,,,,"Proposed Site - Medium",,,,,12592,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,518,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522547982316,40.137403589746,,,,,,,,,,,
3269,"524w West High Street",,,,,,,"Proposed Site - Medium",,,,,12591,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,524w,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522641323239,40.137392209182,,,,,,,,,,,
3268,"526 West High Street",,,,,,,"Proposed Site - Medium",,,,,12590,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,526,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522734664162,40.1373791882,,,,,,,,,,,
3267,"538 West High Street",,,,,,,"Proposed Site - Medium",,,,,12589,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,538,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522850535624,40.137366167215,,,,,,,,,,,
3266,"540 West High Street",,,,,,,"Proposed Site - Medium",,,,,12588,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,540,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523052237775,40.137340842913,,,,,,,,,,,
3265,"542 West High Street",,,,,,,"Proposed Site - Medium",,,,,12587,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,542,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523150943116,40.137327001681,,,,,,,,,,,
3264,"546 West High Street",,,,,,,"Proposed Site - Medium",,,,,12586,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,546,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523251794191,40.137313160446,,,,,,,,,,,
3263,"556 West High Street",,,,,,,"Proposed Site - Medium",,,,,12585,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,556,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523442767506,40.137287015884,,,,,,,,,,,
3262,"558 West High Street",,,,,,,"Proposed Site - Medium",,,,,12584,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,558,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523525379592,40.137276455541,,,,,,,,,,,
3261,"564 West High Street",,,,,,,"Proposed Site - Medium",,,,,12583,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,564,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523643396789,40.137264254746,,,,,,,,,,,
3260,"568 West High Street",,,,,,,"Proposed Site - Medium",,,,,12582,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,568,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523763559802,40.137356222088,,,,,,,,,,,
3259,"568 West High Street",,,,,,,"Proposed Site - Medium",,,,,12581,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,568,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523736737712,40.137252156483,,,,,,,,,,,
3258,"570 West High Street",,,,,,,"Proposed Site - Medium",,,,,12580,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,570,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523829005686,40.137239955684,,,,,,,,,,,
3257,"541 West High Street",,,,,,,"Proposed Site - Large",,,,,12579,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,541,"West High Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.524154728809,40.137834334431,,,,,,,,,,,
3256,"530 Saint Marys Street",,,,,,,"Proposed Site - Large",,,,,12578,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,530,"Saint Marys Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.524054950683,40.137845919987,,,,,,,,,,,
3255,"530 Saint Marys Street",,,,,,,"Proposed Site - Large",,,,,12577,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,530,"Saint Marys Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523889726591,40.137866527891,,,,,,,,,,,
3254,"521 Saint Marys Street",,,,,,,"Proposed Site - Large",,,,,12576,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,521,"Saint Marys Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523383325521,40.137932247633,,,,,,,,,,,
3253,"521 Saint Marys Street",,,,,,,"Proposed Site - Large",,,,,12575,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,521,"Saint Marys Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523311442352,40.13794301294,,,,,,,,,,,
3252,"525 Saint Marys Street",,,,,,,"Proposed Site - Medium",,,,,12574,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,525,"Saint Marys Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523243850734,40.137949677177,,,,,,,,,,,
3251,"525 Saint Marys Street",,,,,,,"Proposed Site - Large",,,,,12573,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,525,"Saint Marys Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523177331983,40.137956341413,,,,,,,,,,,
3250,"523 Saint Marys Street",,,,,,,"Proposed Site - Large",,,,,12572,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,523,"Saint Marys Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.523118323385,40.137964646082,,,,,,,,,,,
3249,"523 Saint Marys Street",,,,,,,"Proposed Site - Medium",,,,,12571,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,523,"Saint Marys Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522998160454,40.137977051817,,,,,,,,,,,
3248,"523 Saint Marys Street",,,,,,,"Proposed Site - Medium",,,,,12570,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,523,"Saint Marys Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522930568836,40.137986176684,,,,,,,,,,,
3247,"523 Saint Marys Street",,,,,,,"Proposed Site - Medium",,,,,12569,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,523,"Saint Marys Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522862977218,40.13799530155,,,,,,,,,,,
3246,"519 Saint Marys Street",,,,,,,"Proposed Site - Medium",,,,,12568,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,519,"Saint Marys Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522791094049,40.138005246647,,,,,,,,,,,
3245,"519 Saint Marys Street",,,,,,,"Proposed Site - Medium",,,,,12567,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,519,"Saint Marys Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/18/2021,,N/A,10/18/2021,,,,,,,,,,,,-75.522728866849,40.138011910878,,,,,,,,,,,
